type1,classifier1,class1,type2,classifier2,class2,overlap
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,LongPeriodV*,2.0
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FINK_PORTAL,RSCVn,2.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,RSCVn,2.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,YSO_Candidate,2.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,YSO_Candidate,2.0
AlertsOfInterest,FEATURES,FC-20,AlertsOfInterest,FINK_PORTAL,EclBin,2.0
AlertsOfInterest,FEATURES,FC-35,AlertsOfInterest,FINK_PORTAL,EclBin,2.0
AlertsOfInterest,FEATURES,FC-43,AlertsOfInterest,FINK_PORTAL,EclBin,2.0
AlertsOfInterest,FINK_PORTAL,Kilonova candidate,AlertsOfInterest,FINK_PORTAL,Kilonova candidate,2.0
SourcesOfInterest,FINK_PORTAL,ClG,SourcesOfInterest,FINK_PORTAL,ClG,2.0
SourcesOfInterest,FINK_PORTAL,AGB*,SourcesOfInterest,FEATURES,FC-22,2.0
SourcesOfInterest,FINK_PORTAL,Blue,SourcesOfInterest,FEATURES,FC-22,2.0
SourcesOfInterest,FINK_PORTAL,EB*_Candidate,SourcesOfInterest,FEATURES,FC-22,2.0
SourcesOfInterest,FINK_PORTAL,HighPM*,SourcesOfInterest,FEATURES,FC-22,2.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*,SourcesOfInterest,FEATURES,FC-22,2.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-22,2.0
SourcesOfInterest,FINK_PORTAL,Seyfert_1,SourcesOfInterest,FEATURES,FC-22,2.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FEATURES,FC-22,2.0
SourcesOfInterest,FINK_PORTAL,BYDraV*,SourcesOfInterest,FEATURES,FC-3,2.0
SourcesOfInterest,FINK_PORTAL,Blue,SourcesOfInterest,FEATURES,FC-3,2.0
SourcesOfInterest,FINK_PORTAL,EclBin_Candidate,SourcesOfInterest,FEATURES,FC-3,2.0
SourcesOfInterest,FINK_PORTAL,Em*,SourcesOfInterest,FEATURES,FC-3,2.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,SourcesOfInterest,FEATURES,FC-3,2.0
SourcesOfInterest,FINK_PORTAL,PulsV*,SourcesOfInterest,FEATURES,FC-3,2.0
SourcesOfInterest,FINK_PORTAL,blue,SourcesOfInterest,FEATURES,FC-3,2.0
SourcesOfInterest,FINK_PORTAL,BYDra,SourcesOfInterest,FEATURES,FC-36,2.0
SourcesOfInterest,FINK_PORTAL,QSO,SourcesOfInterest,FEATURES,FC-7,2.0
SourcesOfInterest,FINK_PORTAL,GtowardsCl,SourcesOfInterest,FINK_PORTAL,GtowardsCl,2.0
SourcesOfInterest,FINK_PORTAL,HB*_Candidate,SourcesOfInterest,FINK_PORTAL,HB*_Candidate,2.0
SourcesOfInterest,FEATURES,FC-10,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,2.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,2.0
AlertsOfInterest,FINK_PORTAL,AGN,AlertsOfInterest,FINK_PORTAL,AGN,2.0
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FINK_PORTAL,EB*,2.0
AlertsOfInterest,FEATURES,FC-12,AlertsOfInterest,FINK_PORTAL,EB*,2.0
AlertsOfInterest,FINK_PORTAL,HB*_Candidate,AlertsOfInterest,FINK_PORTAL,HB*_Candidate,2.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,RRLyrae,2.0
AlertsOfInterest,FEATURES,FC-25,AlertsOfInterest,FINK_PORTAL,RRLyrae,2.0
AlertsOfInterest,FEATURES,FC-22,AlertsOfInterest,FINK_PORTAL,Seyfert_1,2.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,Seyfert_1,2.0
SourcesOfInterest,FINK_PORTAL,NearIR,SourcesOfInterest,FINK_PORTAL,NearIR,2.0
SourcesOfInterest,FEATURES,FC-22,SourcesOfInterest,FINK_PORTAL,Seyfert_1,2.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,Seyfert_1,2.0
AlertsOfInterest,FEATURES,FC-22,AlertsOfInterest,FINK_PORTAL,AGB*,2.0
AlertsOfInterest,FINK_PORTAL,BLLac,AlertsOfInterest,FEATURES,FC-11,2.0
AlertsOfInterest,FINK_PORTAL,BYDra,AlertsOfInterest,FEATURES,FC-11,2.0
AlertsOfInterest,FINK_PORTAL,LongPeriodV*,AlertsOfInterest,FEATURES,FC-11,2.0
AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,AlertsOfInterest,FEATURES,FC-11,2.0
AlertsOfInterest,FINK_PORTAL,RGB*,AlertsOfInterest,FEATURES,FC-11,2.0
AlertsOfInterest,FINK_PORTAL,RRLyrae,AlertsOfInterest,FEATURES,FC-11,2.0
AlertsOfInterest,FINK_PORTAL,RSCVn,AlertsOfInterest,FEATURES,FC-11,2.0
AlertsOfInterest,FINK_PORTAL,SB*,AlertsOfInterest,FEATURES,FC-11,2.0
AlertsOfInterest,FINK_PORTAL,TTauri*,AlertsOfInterest,FEATURES,FC-11,2.0
AlertsOfInterest,FINK_PORTAL,Variable*,AlertsOfInterest,FEATURES,FC-11,2.0
AlertsOfInterest,FINK_PORTAL,RSCVnV*,AlertsOfInterest,FEATURES,FC-39,2.0
AlertsOfInterest,FEATURES,FC-5,AlertsOfInterest,FEATURES,FC-5,2.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,blue,2.0
SourcesOfInterest,FEATURES,FC-20,SourcesOfInterest,FINK_PORTAL,EclBin,2.0
SourcesOfInterest,FEATURES,FC-35,SourcesOfInterest,FINK_PORTAL,EclBin,2.0
SourcesOfInterest,FEATURES,FC-43,SourcesOfInterest,FINK_PORTAL,EclBin,2.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,LongPeriodV*,2.0
SourcesOfInterest,FEATURES,FC-22,SourcesOfInterest,FINK_PORTAL,LongPeriodV*,2.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,LongPeriodV*,2.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,PulsV*,2.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,EclBin_Candidate,2.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,SB*,2.0
SourcesOfInterest,FEATURES,FC-22,SourcesOfInterest,FINK_PORTAL,AGB*,2.0
SourcesOfInterest,FINK_PORTAL,ChemPec*,SourcesOfInterest,FINK_PORTAL,ChemPec*,2.0
SourcesOfInterest,FEATURES,FC-26,SourcesOfInterest,FEATURES,FC-26,2.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FEATURES,FC-35,2.0
SourcesOfInterest,FINK_PORTAL,CataclyV*,SourcesOfInterest,FEATURES,FC-8,2.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FEATURES,FC-8,2.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*,SourcesOfInterest,FEATURES,FC-8,2.0
SourcesOfInterest,FINK_PORTAL,Seyfert_1,SourcesOfInterest,FEATURES,FC-8,2.0
SourcesOfInterest,FINK_PORTAL,YSO_Candidate,SourcesOfInterest,FEATURES,FC-8,2.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,blue,2.0
AlertsOfInterest,FINK_PORTAL,EclBin,AlertsOfInterest,FEATURES,FC-35,2.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-25,2.0
SourcesOfInterest,FEATURES,FC-10,SourcesOfInterest,FINK_PORTAL,Radio,2.0
SourcesOfInterest,FEATURES,FC-20,SourcesOfInterest,FINK_PORTAL,Radio,2.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,TTauri*,2.0
AlertsOfInterest,FINK_PORTAL,CataclyV*,AlertsOfInterest,FEATURES,FC-8,2.0
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FEATURES,FC-8,2.0
AlertsOfInterest,FINK_PORTAL,LongPeriodV*,AlertsOfInterest,FEATURES,FC-8,2.0
AlertsOfInterest,FINK_PORTAL,Seyfert_1,AlertsOfInterest,FEATURES,FC-8,2.0
AlertsOfInterest,FINK_PORTAL,YSO_Candidate,AlertsOfInterest,FEATURES,FC-8,2.0
AlertsOfInterest,FINK_PORTAL,GinGroup,AlertsOfInterest,FINK_PORTAL,GinGroup,2.0
AlertsOfInterest,FINK_PORTAL,GtowardsCl,AlertsOfInterest,FINK_PORTAL,GtowardsCl,2.0
AlertsOfInterest,FEATURES,FC-10,AlertsOfInterest,FINK_PORTAL,Radio,2.0
AlertsOfInterest,FEATURES,FC-20,AlertsOfInterest,FINK_PORTAL,Radio,2.0
SourcesOfInterest,FINK_PORTAL,AGN,SourcesOfInterest,FINK_PORTAL,AGN,2.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,BLLac,2.0
SourcesOfInterest,FEATURES,FC-10,SourcesOfInterest,FINK_PORTAL,CataclyV*,2.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,CataclyV*,2.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,Em*,2.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,RGB*,2.0
SourcesOfInterest,FEATURES,FC-10,SourcesOfInterest,FINK_PORTAL,RSCVnV*,2.0
SourcesOfInterest,FEATURES,FC-39,SourcesOfInterest,FINK_PORTAL,RSCVnV*,2.0
AlertsOfInterest,FEATURES,FC-10,AlertsOfInterest,FINK_PORTAL,CataclyV*,2.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,CataclyV*,2.0
AlertsOfInterest,FEATURES,FC-26,AlertsOfInterest,FEATURES,FC-26,2.0
AlertsOfInterest,FINK_PORTAL,BYDraV*,AlertsOfInterest,FEATURES,FC-3,2.0
AlertsOfInterest,FINK_PORTAL,Blue,AlertsOfInterest,FEATURES,FC-3,2.0
AlertsOfInterest,FINK_PORTAL,EclBin_Candidate,AlertsOfInterest,FEATURES,FC-3,2.0
AlertsOfInterest,FINK_PORTAL,Em*,AlertsOfInterest,FEATURES,FC-3,2.0
AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,AlertsOfInterest,FEATURES,FC-3,2.0
AlertsOfInterest,FINK_PORTAL,PulsV*,AlertsOfInterest,FEATURES,FC-3,2.0
AlertsOfInterest,FINK_PORTAL,blue,AlertsOfInterest,FEATURES,FC-3,2.0
AlertsOfInterest,FINK_PORTAL,QSO,AlertsOfInterest,FEATURES,FC-7,2.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,PulsV*,2.0
AlertsOfInterest,FEATURES,FC-10,AlertsOfInterest,FINK_PORTAL,RSCVnV*,2.0
AlertsOfInterest,FEATURES,FC-39,AlertsOfInterest,FINK_PORTAL,RSCVnV*,2.0
AlertsOfInterest,FEATURES,FC-22,AlertsOfInterest,FINK_PORTAL,V*,2.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,BYDra,2.0
SourcesOfInterest,FEATURES,FC-36,SourcesOfInterest,FINK_PORTAL,BYDra,2.0
SourcesOfInterest,FEATURES,FC-10,SourcesOfInterest,FINK_PORTAL,Blue,2.0
SourcesOfInterest,FEATURES,FC-22,SourcesOfInterest,FINK_PORTAL,Blue,2.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,Blue,2.0
SourcesOfInterest,FINK_PORTAL,BYDraV*,SourcesOfInterest,FEATURES,FC-10,2.0
SourcesOfInterest,FINK_PORTAL,Blue,SourcesOfInterest,FEATURES,FC-10,2.0
SourcesOfInterest,FINK_PORTAL,CataclyV*,SourcesOfInterest,FEATURES,FC-10,2.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FEATURES,FC-10,2.0
SourcesOfInterest,FINK_PORTAL,RSCVnV*,SourcesOfInterest,FEATURES,FC-10,2.0
SourcesOfInterest,FINK_PORTAL,Radio,SourcesOfInterest,FEATURES,FC-10,2.0
SourcesOfInterest,FINK_PORTAL,Seyfert_2,SourcesOfInterest,FEATURES,FC-10,2.0
SourcesOfInterest,FINK_PORTAL,BLLac,SourcesOfInterest,FEATURES,FC-11,2.0
SourcesOfInterest,FINK_PORTAL,BYDra,SourcesOfInterest,FEATURES,FC-11,2.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*,SourcesOfInterest,FEATURES,FC-11,2.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,SourcesOfInterest,FEATURES,FC-11,2.0
SourcesOfInterest,FINK_PORTAL,RGB*,SourcesOfInterest,FEATURES,FC-11,2.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-11,2.0
SourcesOfInterest,FINK_PORTAL,RSCVn,SourcesOfInterest,FEATURES,FC-11,2.0
SourcesOfInterest,FINK_PORTAL,SB*,SourcesOfInterest,FEATURES,FC-11,2.0
SourcesOfInterest,FINK_PORTAL,TTauri*,SourcesOfInterest,FEATURES,FC-11,2.0
SourcesOfInterest,FINK_PORTAL,Variable*,SourcesOfInterest,FEATURES,FC-11,2.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FEATURES,FC-20,2.0
SourcesOfInterest,FINK_PORTAL,Radio,SourcesOfInterest,FEATURES,FC-20,2.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FEATURES,FC-43,2.0
SourcesOfInterest,FINK_PORTAL,HI,SourcesOfInterest,FINK_PORTAL,HI,2.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,BYDra,2.0
AlertsOfInterest,FEATURES,FC-36,AlertsOfInterest,FINK_PORTAL,BYDra,2.0
AlertsOfInterest,FINK_PORTAL,ClG,AlertsOfInterest,FINK_PORTAL,ClG,2.0
AlertsOfInterest,FINK_PORTAL,EclBin,AlertsOfInterest,FEATURES,FC-20,2.0
AlertsOfInterest,FINK_PORTAL,Radio,AlertsOfInterest,FEATURES,FC-20,2.0
AlertsOfInterest,FINK_PORTAL,BYDra,AlertsOfInterest,FEATURES,FC-36,2.0
AlertsOfInterest,FINK_PORTAL,HI,AlertsOfInterest,FINK_PORTAL,HI,2.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,TTauri*,2.0
SourcesOfInterest,FEATURES,FC-22,SourcesOfInterest,FINK_PORTAL,EB*_Candidate,2.0
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FINK_PORTAL,RSCVn,2.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,RSCVn,2.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,SB*,2.0
AlertsOfInterest,FEATURES,FC-10,AlertsOfInterest,FINK_PORTAL,BYDraV*,2.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,BYDraV*,2.0
AlertsOfInterest,FEATURES,FC-44,AlertsOfInterest,FINK_PORTAL,BYDraV*,2.0
AlertsOfInterest,FEATURES,FC-22,AlertsOfInterest,FINK_PORTAL,EB*_Candidate,2.0
AlertsOfInterest,FINK_PORTAL,EB*,AlertsOfInterest,FEATURES,FC-0,2.0
AlertsOfInterest,FINK_PORTAL,RSCVn,AlertsOfInterest,FEATURES,FC-0,2.0
AlertsOfInterest,FEATURES,FC-22,AlertsOfInterest,FINK_PORTAL,RRLyr,2.0
SourcesOfInterest,FINK_PORTAL,Kilonova candidate,SourcesOfInterest,FINK_PORTAL,Kilonova candidate,2.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,RRLyrae,2.0
SourcesOfInterest,FEATURES,FC-25,SourcesOfInterest,FINK_PORTAL,RRLyrae,2.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,Em*,2.0
AlertsOfInterest,FEATURES,FC-38,AlertsOfInterest,FINK_PORTAL,delSctV*,2.0
SourcesOfInterest,FINK_PORTAL,BYDraV*,SourcesOfInterest,FEATURES,FC-44,2.0
SourcesOfInterest,FEATURES,FC-10,SourcesOfInterest,FINK_PORTAL,Seyfert_2,2.0
SourcesOfInterest,FINK_PORTAL,alf2CVnV*,SourcesOfInterest,FINK_PORTAL,alf2CVnV*,2.0
AlertsOfInterest,FEATURES,FC-10,AlertsOfInterest,FINK_PORTAL,Blue,2.0
AlertsOfInterest,FEATURES,FC-22,AlertsOfInterest,FINK_PORTAL,Blue,2.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,Blue,2.0
AlertsOfInterest,FINK_PORTAL,AGN_Candidate,AlertsOfInterest,FEATURES,FC-38,2.0
AlertsOfInterest,FINK_PORTAL,delSctV*,AlertsOfInterest,FEATURES,FC-38,2.0
AlertsOfInterest,FINK_PORTAL,BYDraV*,AlertsOfInterest,FEATURES,FC-44,2.0
AlertsOfInterest,FEATURES,FC-22,AlertsOfInterest,FINK_PORTAL,HighPM*,2.0
AlertsOfInterest,FINK_PORTAL,HighPM*,AlertsOfInterest,FINK_PORTAL,HighPM*,2.0
AlertsOfInterest,FINK_PORTAL,RadioG,AlertsOfInterest,FINK_PORTAL,RadioG,2.0
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FINK_PORTAL,EB*,2.0
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FINK_PORTAL,EB*,2.0
AlertsOfInterest,FEATURES,FC-10,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,2.0
AlertsOfInterest,FEATURES,FC-8,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,2.0
AlertsOfInterest,FEATURES,FC-7,AlertsOfInterest,FINK_PORTAL,QSO,2.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,Variable*,2.0
SourcesOfInterest,FINK_PORTAL,EB*,SourcesOfInterest,FEATURES,FC-12,2.0
SourcesOfInterest,FINK_PORTAL,RSCVnV*,SourcesOfInterest,FEATURES,FC-39,2.0
SourcesOfInterest,FEATURES,FC-5,SourcesOfInterest,FEATURES,FC-5,2.0
SourcesOfInterest,FINK_PORTAL,GinGroup,SourcesOfInterest,FINK_PORTAL,GinGroup,2.0
SourcesOfInterest,FEATURES,FC-22,SourcesOfInterest,FINK_PORTAL,HighPM*,2.0
SourcesOfInterest,FINK_PORTAL,HighPM*,SourcesOfInterest,FINK_PORTAL,HighPM*,2.0
SourcesOfInterest,FINK_PORTAL,RadioG,SourcesOfInterest,FINK_PORTAL,RadioG,2.0
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,BLLac,2.0
AlertsOfInterest,FINK_PORTAL,ChemPec*,AlertsOfInterest,FINK_PORTAL,ChemPec*,2.0
AlertsOfInterest,FINK_PORTAL,BYDraV*,AlertsOfInterest,FEATURES,FC-10,2.0
AlertsOfInterest,FINK_PORTAL,Blue,AlertsOfInterest,FEATURES,FC-10,2.0
AlertsOfInterest,FINK_PORTAL,CataclyV*,AlertsOfInterest,FEATURES,FC-10,2.0
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FEATURES,FC-10,2.0
AlertsOfInterest,FINK_PORTAL,RSCVnV*,AlertsOfInterest,FEATURES,FC-10,2.0
AlertsOfInterest,FINK_PORTAL,Radio,AlertsOfInterest,FEATURES,FC-10,2.0
AlertsOfInterest,FINK_PORTAL,Seyfert_2,AlertsOfInterest,FEATURES,FC-10,2.0
AlertsOfInterest,FINK_PORTAL,EB*,AlertsOfInterest,FEATURES,FC-12,2.0
AlertsOfInterest,FINK_PORTAL,AGB*,AlertsOfInterest,FEATURES,FC-22,2.0
AlertsOfInterest,FINK_PORTAL,Blue,AlertsOfInterest,FEATURES,FC-22,2.0
AlertsOfInterest,FINK_PORTAL,EB*_Candidate,AlertsOfInterest,FEATURES,FC-22,2.0
AlertsOfInterest,FINK_PORTAL,HighPM*,AlertsOfInterest,FEATURES,FC-22,2.0
AlertsOfInterest,FINK_PORTAL,LongPeriodV*,AlertsOfInterest,FEATURES,FC-22,2.0
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-22,2.0
AlertsOfInterest,FINK_PORTAL,Seyfert_1,AlertsOfInterest,FEATURES,FC-22,2.0
AlertsOfInterest,FINK_PORTAL,V*,AlertsOfInterest,FEATURES,FC-22,2.0
AlertsOfInterest,FINK_PORTAL,NearIR,AlertsOfInterest,FINK_PORTAL,NearIR,2.0
AlertsOfInterest,FEATURES,FC-10,AlertsOfInterest,FINK_PORTAL,Seyfert_2,2.0
AlertsOfInterest,FINK_PORTAL,alf2CVnV*,AlertsOfInterest,FINK_PORTAL,alf2CVnV*,2.0
SourcesOfInterest,FEATURES,FC-4,SourcesOfInterest,FINK_PORTAL,AGN_Candidate,1.0
SourcesOfInterest,FEATURES,FC-36,SourcesOfInterest,FINK_PORTAL,BYDraV*,1.0
SourcesOfInterest,FEATURES,FC-16,SourcesOfInterest,FINK_PORTAL,CV*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,CV*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-4,SourcesOfInterest,FINK_PORTAL,CV*_Candidate,1.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,CV*_Candidate,1.0
SourcesOfInterest,FINK_PORTAL,CataclyV*,SourcesOfInterest,FEATURES,FC-0,1.0
SourcesOfInterest,FINK_PORTAL,EB*_Candidate,SourcesOfInterest,FEATURES,FC-0,1.0
SourcesOfInterest,FINK_PORTAL,GtowardsGroup,SourcesOfInterest,FEATURES,FC-0,1.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-0,1.0
SourcesOfInterest,FINK_PORTAL,RSCVnV*,SourcesOfInterest,FEATURES,FC-0,1.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FEATURES,FC-0,1.0
SourcesOfInterest,FINK_PORTAL,BLLac,SourcesOfInterest,FEATURES,FC-2,1.0
SourcesOfInterest,FINK_PORTAL,Em*,SourcesOfInterest,FEATURES,FC-2,1.0
SourcesOfInterest,FINK_PORTAL,GtowardsGroup,SourcesOfInterest,FEATURES,FC-2,1.0
SourcesOfInterest,FINK_PORTAL,LINER,SourcesOfInterest,FEATURES,FC-2,1.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FEATURES,FC-2,1.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,SourcesOfInterest,FEATURES,FC-2,1.0
SourcesOfInterest,FINK_PORTAL,RGB*,SourcesOfInterest,FEATURES,FC-2,1.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-2,1.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-2,1.0
SourcesOfInterest,FINK_PORTAL,Radio,SourcesOfInterest,FEATURES,FC-2,1.0
SourcesOfInterest,FINK_PORTAL,SB*,SourcesOfInterest,FEATURES,FC-2,1.0
SourcesOfInterest,FINK_PORTAL,Seyfert1,SourcesOfInterest,FEATURES,FC-2,1.0
SourcesOfInterest,FINK_PORTAL,TTauri*,SourcesOfInterest,FEATURES,FC-2,1.0
SourcesOfInterest,FINK_PORTAL,Variable*,SourcesOfInterest,FEATURES,FC-2,1.0
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FINK_PORTAL,GtowardsGroup,1.0
SourcesOfInterest,FEATURES,FC-11,SourcesOfInterest,FINK_PORTAL,GtowardsGroup,1.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,GtowardsGroup,1.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,GtowardsGroup,1.0
SourcesOfInterest,FEATURES,FC-16,SourcesOfInterest,FINK_PORTAL,QSO,1.0
SourcesOfInterest,FEATURES,FC-26,SourcesOfInterest,FINK_PORTAL,QSO,1.0
SourcesOfInterest,FEATURES,FC-4,SourcesOfInterest,FINK_PORTAL,QSO,1.0
SourcesOfInterest,FEATURES,FC-2,SourcesOfInterest,FINK_PORTAL,Variable*,1.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,Variable*,1.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FINK_PORTAL,delSctV*,1.0
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,C*,1.0
AlertsOfInterest,FEATURES,FC-22,AlertsOfInterest,FINK_PORTAL,HMXB,1.0
AlertsOfInterest,FEATURES,FC-10,AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-2,AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-20,AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-39,AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-4,AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,1.0
AlertsOfInterest,FEATURES,FC-2,AlertsOfInterest,FINK_PORTAL,RGB*,1.0
AlertsOfInterest,FEATURES,FC-4,AlertsOfInterest,FINK_PORTAL,RGB*,1.0
AlertsOfInterest,FINK_PORTAL,SN,AlertsOfInterest,FINK_PORTAL,SN,1.0
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FINK_PORTAL,Star,1.0
AlertsOfInterest,FEATURES,FC-35,AlertsOfInterest,FINK_PORTAL,Star,1.0
AlertsOfInterest,FEATURES,FC-39,AlertsOfInterest,FINK_PORTAL,Star,1.0
AlertsOfInterest,FEATURES,FC-44,AlertsOfInterest,FINK_PORTAL,Star,1.0
SourcesOfInterest,FEATURES,FC-30,SourcesOfInterest,FEATURES,FC-30,1.0
SourcesOfInterest,FEATURES,FC-31,SourcesOfInterest,FEATURES,FC-31,1.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-31,1.0
SourcesOfInterest,FINK_PORTAL,AGN,SourcesOfInterest,FEATURES,FC-38,1.0
SourcesOfInterest,FINK_PORTAL,BLLac,SourcesOfInterest,FEATURES,FC-38,1.0
SourcesOfInterest,FINK_PORTAL,Blue,SourcesOfInterest,FEATURES,FC-38,1.0
SourcesOfInterest,FINK_PORTAL,CataclyV*,SourcesOfInterest,FEATURES,FC-38,1.0
SourcesOfInterest,FINK_PORTAL,Em*,SourcesOfInterest,FEATURES,FC-38,1.0
SourcesOfInterest,FINK_PORTAL,PulsV*,SourcesOfInterest,FEATURES,FC-38,1.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FEATURES,FC-38,1.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FEATURES,FC-38,1.0
