type1,classifier1,class1,type2,classifier2,class2,overlap
AlertsOfInterest,FINK_PORTAL,X,AlertsOfInterest,FEATURES,FC-26,0.006275759632504107
AlertsOfInterest,FINK_PORTAL,GlCl?_Candidate,AlertsOfInterest,FEATURES,FC-17,0.006258909914660105
AlertsOfInterest,FINK_PORTAL,SNR,AlertsOfInterest,FINK_PORTAL,EB*,0.00625
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FINK_PORTAL,PlanetaryNeb_Candidate,0.00625
AlertsOfInterest,FINK_PORTAL,SNR,AlertsOfInterest,FINK_PORTAL,Candidate_EB*,0.00625
AlertsOfInterest,FINK_PORTAL,SNR,AlertsOfInterest,FINK_PORTAL,EB*_Candidate,0.00625
AlertsOfInterest,FINK_PORTAL,Orion_V*,AlertsOfInterest,FEATURES,FC-25,0.00625
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FINK_PORTAL,PN?,0.00625
AlertsOfInterest,FINK_PORTAL,SNR,AlertsOfInterest,FINK_PORTAL,Radio(sub-mm),0.00625
AlertsOfInterest,FINK_PORTAL,SNR,AlertsOfInterest,FINK_PORTAL,EclBin,0.00625
AlertsOfInterest,FINK_PORTAL,Radio(sub-mm),AlertsOfInterest,FINK_PORTAL,SNR,0.00625
AlertsOfInterest,FINK_PORTAL,PN?_Candidate,AlertsOfInterest,FINK_PORTAL,V*,0.00625
AlertsOfInterest,FINK_PORTAL,HII,AlertsOfInterest,FEATURES,FC-29,0.00622535894497049
AlertsOfInterest,FINK_PORTAL,QSO_Candidate,AlertsOfInterest,FINK_PORTAL,low-mass*,0.006211180124223602
AlertsOfInterest,FINK_PORTAL,low-mass*,AlertsOfInterest,FINK_PORTAL,QSO_Candidate,0.006211180124223602
AlertsOfInterest,FINK_PORTAL,Radio,AlertsOfInterest,FINK_PORTAL,HotSubdwarf,0.006211180124223602
AlertsOfInterest,FINK_PORTAL,IR,AlertsOfInterest,FINK_PORTAL,EmG,0.006211180124223602
AlertsOfInterest,FINK_PORTAL,HotSubdwarf,AlertsOfInterest,FINK_PORTAL,Radio,0.006211180124223602
AlertsOfInterest,FINK_PORTAL,Radio,AlertsOfInterest,FINK_PORTAL,Seyfert,0.006191950464396285
AlertsOfInterest,FINK_PORTAL,Compact_Gr_G,AlertsOfInterest,FEATURES,FC-17,0.006191950464396285
AlertsOfInterest,FINK_PORTAL,PN?_Candidate,AlertsOfInterest,FINK_PORTAL,Candidate_EB*,0.006172839506172839
AlertsOfInterest,FINK_PORTAL,PN?_Candidate,AlertsOfInterest,FINK_PORTAL,EB*_Candidate,0.006172839506172839
AlertsOfInterest,FINK_PORTAL,FIR,AlertsOfInterest,FINK_PORTAL,Pulsar,0.006172839506172839
AlertsOfInterest,FINK_PORTAL,BClG,AlertsOfInterest,FINK_PORTAL,QSO_Candidate,0.006172839506172839
AlertsOfInterest,FINK_PORTAL,LINER,AlertsOfInterest,FINK_PORTAL,QSO_Candidate,0.006172839506172839
AlertsOfInterest,FINK_PORTAL,MolCld,AlertsOfInterest,FINK_PORTAL,Candidate_AGB*,0.006172839506172839
AlertsOfInterest,FINK_PORTAL,YSO_Candidate,AlertsOfInterest,FINK_PORTAL,GinGroup,0.006172839506172839
AlertsOfInterest,FINK_PORTAL,Pulsar,AlertsOfInterest,FINK_PORTAL,FIR,0.006172839506172839
AlertsOfInterest,FINK_PORTAL,Unknown_Candidate,AlertsOfInterest,FINK_PORTAL,YSO_Candidate,0.006172839506172839
AlertsOfInterest,FINK_PORTAL,Ae*_Candidate,AlertsOfInterest,FEATURES,FC-1,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,Ae*_Candidate,AlertsOfInterest,FEATURES,FC-14,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,Ae*_Candidate,AlertsOfInterest,FINK_PORTAL,Ae*_Candidate,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,Star,AlertsOfInterest,FINK_PORTAL,Ae*_Candidate,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,Ae*_Candidate,AlertsOfInterest,FEATURES,FC-12,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FINK_PORTAL,Candidate_SN*,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,Ae*_Candidate,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,delSctV*,AlertsOfInterest,FINK_PORTAL,Seyfert_1,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FINK_PORTAL,Supernova_Candidate,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,Ae*_Candidate,AlertsOfInterest,FINK_PORTAL,Star,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,Ae*_Candidate,AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,Ae*_Candidate,AlertsOfInterest,FEATURES,FC-5,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,delSctV*,AlertsOfInterest,FINK_PORTAL,Seyfert1,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,Ae*_Candidate,AlertsOfInterest,FEATURES,FC-24,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,Ae*_Candidate,AlertsOfInterest,FEATURES,FC-27,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,Ae*_Candidate,AlertsOfInterest,FINK_PORTAL,V*,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,EclBin,AlertsOfInterest,FINK_PORTAL,post-AGB*,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FINK_PORTAL,SN*_Candidate,0.006134969325153374
AlertsOfInterest,FINK_PORTAL,RGB*,AlertsOfInterest,FINK_PORTAL,BlueStraggler,0.006122448979591836
AlertsOfInterest,FINK_PORTAL,BlueStraggler,AlertsOfInterest,FINK_PORTAL,RGB*,0.006122448979591836
AlertsOfInterest,FINK_PORTAL,post-AGB*,AlertsOfInterest,FINK_PORTAL,RGB*,0.006119951040391677
AlertsOfInterest,FINK_PORTAL,post-AGB*,AlertsOfInterest,FEATURES,FC-20,0.006119951040391677
AlertsOfInterest,FINK_PORTAL,post-AGB*,AlertsOfInterest,FINK_PORTAL,QSO,0.006119951040391677
AlertsOfInterest,FINK_PORTAL,Pulsar,AlertsOfInterest,FINK_PORTAL,X,0.00611327280587981
AlertsOfInterest,FINK_PORTAL,GlCl,AlertsOfInterest,FINK_PORTAL,CataclyV*,0.006109979633401222
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FINK_PORTAL,LMXB,0.006097560975609756
AlertsOfInterest,FINK_PORTAL,LMXB,AlertsOfInterest,FINK_PORTAL,RRLyr,0.006097560975609756
AlertsOfInterest,FINK_PORTAL,FIR,AlertsOfInterest,FINK_PORTAL,PulsV*WVir,0.006097560975609756
AlertsOfInterest,FINK_PORTAL,FIR,AlertsOfInterest,FINK_PORTAL,Type2Cep,0.006097560975609756
AlertsOfInterest,FINK_PORTAL,LMXB,AlertsOfInterest,FINK_PORTAL,LPV*,0.006097560975609756
AlertsOfInterest,FINK_PORTAL,HB*,AlertsOfInterest,FINK_PORTAL,EmG,0.006097560975609756
AlertsOfInterest,FINK_PORTAL,gamma,AlertsOfInterest,FINK_PORTAL,X,0.006097560975609756
AlertsOfInterest,FINK_PORTAL,LMXB,AlertsOfInterest,FINK_PORTAL,Candidate_LP*,0.006097560975609756
AlertsOfInterest,FINK_PORTAL,LMXB,AlertsOfInterest,FEATURES,FC-27,0.006097560975609756
AlertsOfInterest,FINK_PORTAL,GinCl,AlertsOfInterest,FINK_PORTAL,Em*,0.006097560975609756
AlertsOfInterest,FINK_PORTAL,LMXB,AlertsOfInterest,FINK_PORTAL,LongPeriodV*,0.006097560975609756
AlertsOfInterest,FINK_PORTAL,BClG,AlertsOfInterest,FINK_PORTAL,pulsV*SX,0.0060790273556231
AlertsOfInterest,FINK_PORTAL,HB*_Candidate,AlertsOfInterest,FINK_PORTAL,PulsV*delSct,0.006060606060606061
AlertsOfInterest,FINK_PORTAL,SuperClG,AlertsOfInterest,FINK_PORTAL,RRLyr,0.006060606060606061
AlertsOfInterest,FINK_PORTAL,EB*,AlertsOfInterest,FINK_PORTAL,Candidate_C*,0.006060606060606061
AlertsOfInterest,FINK_PORTAL,HB*_Candidate,AlertsOfInterest,FINK_PORTAL,delSctV*,0.006060606060606061
AlertsOfInterest,FINK_PORTAL,HB*_Candidate,AlertsOfInterest,FEATURES,FC-2,0.006060606060606061
AlertsOfInterest,FINK_PORTAL,SuperClG,AlertsOfInterest,FINK_PORTAL,RRLyrae,0.006060606060606061
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FINK_PORTAL,Microlensing candidate,0.006024096385542169
AlertsOfInterest,FINK_PORTAL,RGB*_Candidate,AlertsOfInterest,FINK_PORTAL,Mira,0.006024096385542169
AlertsOfInterest,FINK_PORTAL,SNR?_Candidate,AlertsOfInterest,FEATURES,FC-7,0.006024096385542169
AlertsOfInterest,FINK_PORTAL,SNR?_Candidate,AlertsOfInterest,FINK_PORTAL,RRLyrae,0.006024096385542169
AlertsOfInterest,FINK_PORTAL,HI,AlertsOfInterest,FEATURES,FC-16,0.006013997993294667
AlertsOfInterest,FINK_PORTAL,BClG,AlertsOfInterest,FINK_PORTAL,LensedImage,0.006006006006006006
AlertsOfInterest,FINK_PORTAL,gammaBurst,AlertsOfInterest,FINK_PORTAL,IR,0.006006006006006006
AlertsOfInterest,FINK_PORTAL,post-AGB*,AlertsOfInterest,FINK_PORTAL,Mira,0.006003123576495087
AlertsOfInterest,FINK_PORTAL,post-AGB*,AlertsOfInterest,FEATURES,FC-25,0.006003123576495087
AlertsOfInterest,FINK_PORTAL,HI,AlertsOfInterest,FINK_PORTAL,Candidate_RRLyr,0.005988023952095809
AlertsOfInterest,FINK_PORTAL,NIR,AlertsOfInterest,FINK_PORTAL,Pec*,0.005988023952095809
AlertsOfInterest,FINK_PORTAL,HI,AlertsOfInterest,FINK_PORTAL,RRLyr_Candidate,0.005988023952095809
AlertsOfInterest,FINK_PORTAL,Planet,AlertsOfInterest,FINK_PORTAL,Candidate_LP*,0.005988023952095809
AlertsOfInterest,FINK_PORTAL,Em*,AlertsOfInterest,FINK_PORTAL,NIR,0.005988023952095809
AlertsOfInterest,FINK_PORTAL,Pec*,AlertsOfInterest,FINK_PORTAL,NIR,0.005988023952095809
AlertsOfInterest,FINK_PORTAL,HotSubdwarf,AlertsOfInterest,FINK_PORTAL,X,0.005970149253731343
AlertsOfInterest,FINK_PORTAL,HotSubdwarf,AlertsOfInterest,FINK_PORTAL,RSG*_Candidate,0.005970149253731343
AlertsOfInterest,FINK_PORTAL,WD*,AlertsOfInterest,FINK_PORTAL,BYDra,0.005952380952380952
AlertsOfInterest,FINK_PORTAL,YSO_Candidate,AlertsOfInterest,FINK_PORTAL,HIshell,0.005943536404160475
AlertsOfInterest,FINK_PORTAL,EB*_Candidate,AlertsOfInterest,FINK_PORTAL,Blue,0.005937279774489077
AlertsOfInterest,FINK_PORTAL,Pec*,AlertsOfInterest,FINK_PORTAL,Blazar,0.005934718100890208
AlertsOfInterest,FINK_PORTAL,Pec*,AlertsOfInterest,FINK_PORTAL,MolCld,0.005934718100890208
AlertsOfInterest,FINK_PORTAL,Cl*,AlertsOfInterest,FINK_PORTAL,Mira,0.005917159763313609
AlertsOfInterest,FINK_PORTAL,Em*,AlertsOfInterest,FINK_PORTAL,Candidate_Mi*,0.005917159763313609
AlertsOfInterest,FINK_PORTAL,EB*,AlertsOfInterest,FINK_PORTAL,RRLyrae_Candidate,0.005917159763313609
AlertsOfInterest,FINK_PORTAL,FIR,AlertsOfInterest,FINK_PORTAL,RRLyrae_Candidate,0.005917159763313609
AlertsOfInterest,FINK_PORTAL,EB*,AlertsOfInterest,FINK_PORTAL,RCrB_Candidate,0.005917159763313609
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FINK_PORTAL,RCrB_Candidate,0.005917159763313609
AlertsOfInterest,FINK_PORTAL,Star,AlertsOfInterest,FINK_PORTAL,RCrB_Candidate,0.005917159763313609
AlertsOfInterest,FINK_PORTAL,Em*,AlertsOfInterest,FINK_PORTAL,Mi*_Candidate,0.005917159763313609
AlertsOfInterest,FINK_PORTAL,Nova,AlertsOfInterest,FINK_PORTAL,Candidate_LP*,0.005917159763313609
AlertsOfInterest,FINK_PORTAL,Em*,AlertsOfInterest,FEATURES,FC-18,0.005917159763313609
AlertsOfInterest,FINK_PORTAL,IR,AlertsOfInterest,FINK_PORTAL,Be*,0.0058997050147492625
AlertsOfInterest,FINK_PORTAL,PairG,AlertsOfInterest,FINK_PORTAL,SN candidate,0.0058823529411764705
AlertsOfInterest,FINK_PORTAL,FIR,AlertsOfInterest,FINK_PORTAL,ClassicalCep,0.0058823529411764705
AlertsOfInterest,FINK_PORTAL,FIR,AlertsOfInterest,FINK_PORTAL,deltaCep,0.0058823529411764705
AlertsOfInterest,FINK_PORTAL,Eruptive*,AlertsOfInterest,FINK_PORTAL,LongPeriodV*,0.0058823529411764705
AlertsOfInterest,FINK_PORTAL,SN candidate,AlertsOfInterest,FINK_PORTAL,PairG,0.0058823529411764705
AlertsOfInterest,FINK_PORTAL,Pec*,AlertsOfInterest,FEATURES,FC-29,0.005847953216374269
AlertsOfInterest,FINK_PORTAL,EmG,AlertsOfInterest,FINK_PORTAL,Blazar,0.005847953216374269
AlertsOfInterest,FINK_PORTAL,Pec*,AlertsOfInterest,FINK_PORTAL,CataclyV*,0.005847953216374269
AlertsOfInterest,FINK_PORTAL,brownD*_Candidate,AlertsOfInterest,FEATURES,FC-17,0.005847953216374269
AlertsOfInterest,FINK_PORTAL,HIshell,AlertsOfInterest,FINK_PORTAL,Candidate_LP*,0.005847953216374269
AlertsOfInterest,FINK_PORTAL,YSO_Candidate,AlertsOfInterest,FINK_PORTAL,RCrBV*,0.005836575875486381
AlertsOfInterest,FINK_PORTAL,YSO_Candidate,AlertsOfInterest,FINK_PORTAL,Erupt*RCrB,0.005836575875486381
AlertsOfInterest,FINK_PORTAL,HI,AlertsOfInterest,FINK_PORTAL,Variable*,0.0058309037900874635
AlertsOfInterest,FINK_PORTAL,GinGroup,AlertsOfInterest,FEATURES,FC-28,0.005813953488372093
AlertsOfInterest,FINK_PORTAL,HII,AlertsOfInterest,FINK_PORTAL,RSCVn,0.005813953488372093
AlertsOfInterest,FINK_PORTAL,HII,AlertsOfInterest,FINK_PORTAL,RSCVnV*,0.005813953488372093
AlertsOfInterest,FINK_PORTAL,PulsV*RVTau,AlertsOfInterest,FEATURES,FC-5,0.005813953488372093
AlertsOfInterest,FINK_PORTAL,GinPair,AlertsOfInterest,FINK_PORTAL,Variable*,0.005813953488372093
AlertsOfInterest,FINK_PORTAL,Seyfert_2,AlertsOfInterest,FINK_PORTAL,GravLensSystem,0.005813953488372093
AlertsOfInterest,FINK_PORTAL,WD*_Candidate,AlertsOfInterest,FINK_PORTAL,Bubble,0.005797101449275362
AlertsOfInterest,FINK_PORTAL,Hsd_Candidate,AlertsOfInterest,FINK_PORTAL,AGN,0.005797101449275362
AlertsOfInterest,FINK_PORTAL,Bubble,AlertsOfInterest,FINK_PORTAL,WD*_Candidate,0.005797101449275362
AlertsOfInterest,FINK_PORTAL,Pec*,AlertsOfInterest,FINK_PORTAL,EmG,0.005791505791505791
AlertsOfInterest,FINK_PORTAL,HB*,AlertsOfInterest,FINK_PORTAL,WhiteDwarf_Candidate,0.005780346820809248
AlertsOfInterest,FINK_PORTAL,HIshell,AlertsOfInterest,FINK_PORTAL,YSO,0.005780346820809248
AlertsOfInterest,FINK_PORTAL,HB*,AlertsOfInterest,FINK_PORTAL,Candidate_WD*,0.005780346820809248
AlertsOfInterest,FINK_PORTAL,YSO,AlertsOfInterest,FINK_PORTAL,HIshell,0.005780346820809248
AlertsOfInterest,FINK_PORTAL,MIR,AlertsOfInterest,FINK_PORTAL,Candidate_YSO,0.005780346820809248
AlertsOfInterest,FINK_PORTAL,Ae*,AlertsOfInterest,FINK_PORTAL,EB*,0.005747126436781609
AlertsOfInterest,FINK_PORTAL,Ae*,AlertsOfInterest,FEATURES,FC-1,0.005747126436781609
AlertsOfInterest,FINK_PORTAL,Ae*,AlertsOfInterest,FEATURES,FC-23,0.005747126436781609
AlertsOfInterest,FINK_PORTAL,Ae*,AlertsOfInterest,FINK_PORTAL,EclBin,0.005747126436781609
AlertsOfInterest,FINK_PORTAL,GroupG,AlertsOfInterest,FEATURES,FC-17,0.005747126436781609
AlertsOfInterest,FINK_PORTAL,AGN_Candidate,AlertsOfInterest,FEATURES,FC-18,0.005747126436781609
AlertsOfInterest,FINK_PORTAL,Ae*,AlertsOfInterest,FEATURES,FC-27,0.005747126436781609
AlertsOfInterest,FINK_PORTAL,Ae*,AlertsOfInterest,FEATURES,FC-16,0.005747126436781609
AlertsOfInterest,FINK_PORTAL,Ae*,AlertsOfInterest,FEATURES,FC-2,0.005747126436781609
AlertsOfInterest,FINK_PORTAL,IR,AlertsOfInterest,FINK_PORTAL,pulsV*SX,0.0057306590257879654
AlertsOfInterest,FINK_PORTAL,GlCl?_Candidate,AlertsOfInterest,FEATURES,FC-29,0.005714285714285714
AlertsOfInterest,FINK_PORTAL,GalNeb,AlertsOfInterest,FINK_PORTAL,LP*_Candidate,0.005714285714285714
AlertsOfInterest,FINK_PORTAL,GalNeb,AlertsOfInterest,FINK_PORTAL,**,0.005714285714285714
AlertsOfInterest,FINK_PORTAL,GalNeb,AlertsOfInterest,FINK_PORTAL,YSO,0.005714285714285714
AlertsOfInterest,FINK_PORTAL,Radio(mm),AlertsOfInterest,FINK_PORTAL,Candidate_YSO,0.005714285714285714
AlertsOfInterest,FINK_PORTAL,GalNeb,AlertsOfInterest,FINK_PORTAL,Star,0.005714285714285714
AlertsOfInterest,FINK_PORTAL,GalNeb,AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,0.005714285714285714
AlertsOfInterest,FINK_PORTAL,GalNeb,AlertsOfInterest,FEATURES,FC-27,0.005714285714285714
AlertsOfInterest,FINK_PORTAL,MidIR,AlertsOfInterest,FINK_PORTAL,BLLac,0.005698005698005698
AlertsOfInterest,FINK_PORTAL,GinPair,AlertsOfInterest,FINK_PORTAL,EB*,0.005681818181818182
AlertsOfInterest,FINK_PORTAL,GinPair,AlertsOfInterest,FINK_PORTAL,BClG,0.005681818181818182
AlertsOfInterest,FINK_PORTAL,HII,AlertsOfInterest,FINK_PORTAL,Radio(sub-mm),0.005681818181818182
AlertsOfInterest,FINK_PORTAL,GinPair,AlertsOfInterest,FEATURES,FC-23,0.005681818181818182
AlertsOfInterest,FINK_PORTAL,GinPair,AlertsOfInterest,FINK_PORTAL,EclBin,0.005681818181818182
AlertsOfInterest,FINK_PORTAL,pulsV*SX,AlertsOfInterest,FEATURES,FC-5,0.005681818181818182
AlertsOfInterest,FINK_PORTAL,BClG,AlertsOfInterest,FINK_PORTAL,GinPair,0.005681818181818182
AlertsOfInterest,FINK_PORTAL,pulsV*SX,AlertsOfInterest,FINK_PORTAL,Variable*,0.005681818181818182
AlertsOfInterest,FINK_PORTAL,gammaBurst,AlertsOfInterest,FEATURES,FC-18,0.005681818181818182
AlertsOfInterest,FINK_PORTAL,pulsV*SX,AlertsOfInterest,FINK_PORTAL,V*,0.005681818181818182
AlertsOfInterest,FINK_PORTAL,GinPair,AlertsOfInterest,FEATURES,FC-16,0.005681818181818182
AlertsOfInterest,FINK_PORTAL,SB*,AlertsOfInterest,FINK_PORTAL,HVCld,0.0056657223796034
AlertsOfInterest,FINK_PORTAL,EmG,AlertsOfInterest,FINK_PORTAL,CV*_Candidate,0.0056657223796034
AlertsOfInterest,FINK_PORTAL,EmG,AlertsOfInterest,FINK_PORTAL,CataclyV*_Candidate,0.0056657223796034
AlertsOfInterest,FINK_PORTAL,Pulsar,AlertsOfInterest,FINK_PORTAL,RGB*,0.0056657223796034
AlertsOfInterest,FINK_PORTAL,EmG,AlertsOfInterest,FINK_PORTAL,Candidate_CV*,0.0056657223796034
AlertsOfInterest,FINK_PORTAL,HIshell,AlertsOfInterest,FEATURES,FC-24,0.005656800391389432
AlertsOfInterest,FINK_PORTAL,IR,AlertsOfInterest,FINK_PORTAL,EllipVar,0.005649717514124294
AlertsOfInterest,FINK_PORTAL,MIR,AlertsOfInterest,FEATURES,FC-28,0.005649717514124294
AlertsOfInterest,FINK_PORTAL,EmObj,AlertsOfInterest,FINK_PORTAL,RSCVn,0.005649717514124294
AlertsOfInterest,FINK_PORTAL,EmObj,AlertsOfInterest,FINK_PORTAL,RSCVnV*,0.005649717514124294
AlertsOfInterest,FINK_PORTAL,low-mass*,AlertsOfInterest,FINK_PORTAL,IR,0.005649717514124294
AlertsOfInterest,FINK_PORTAL,LINER,AlertsOfInterest,FINK_PORTAL,NIR,0.005649717514124294
AlertsOfInterest,FINK_PORTAL,PM*,AlertsOfInterest,FINK_PORTAL,OH/IR*,0.005641821946169773
AlertsOfInterest,FINK_PORTAL,GroupG,AlertsOfInterest,FINK_PORTAL,PulsV*delSct,0.0056179775280898875
AlertsOfInterest,FINK_PORTAL,GroupG,AlertsOfInterest,FINK_PORTAL,delSctV*,0.0056179775280898875
AlertsOfInterest,FINK_PORTAL,GroupG,AlertsOfInterest,FINK_PORTAL,Mira,0.005604477498441089
AlertsOfInterest,FINK_PORTAL,WD*_Candidate,AlertsOfInterest,FINK_PORTAL,C*,0.0056022408963585435
AlertsOfInterest,FINK_PORTAL,Radio(sub-mm),AlertsOfInterest,FINK_PORTAL,PulsV*delSct,0.005597014925373134
AlertsOfInterest,FINK_PORTAL,Radio(sub-mm),AlertsOfInterest,FINK_PORTAL,X,0.005597014925373134
AlertsOfInterest,FINK_PORTAL,Radio(sub-mm),AlertsOfInterest,FINK_PORTAL,delSctV*,0.005597014925373134
AlertsOfInterest,FINK_PORTAL,Pulsar,AlertsOfInterest,FINK_PORTAL,PN?_Candidate,0.00558659217877095
AlertsOfInterest,FINK_PORTAL,YSO_Candidate,AlertsOfInterest,FINK_PORTAL,Pulsar,0.00558659217877095
AlertsOfInterest,FINK_PORTAL,Compact_Gr_G,AlertsOfInterest,FINK_PORTAL,QSO_Candidate,0.00558659217877095
AlertsOfInterest,FINK_PORTAL,C*,AlertsOfInterest,FINK_PORTAL,Candidate_RRLyr,0.00558659217877095
AlertsOfInterest,FINK_PORTAL,AGB*_Candidate,AlertsOfInterest,FINK_PORTAL,Candidate_Mi*,0.00558659217877095
AlertsOfInterest,FINK_PORTAL,QSO_Candidate,AlertsOfInterest,FINK_PORTAL,Compact_Gr_G,0.00558659217877095
AlertsOfInterest,FINK_PORTAL,C*,AlertsOfInterest,FINK_PORTAL,RRLyr_Candidate,0.00558659217877095
AlertsOfInterest,FINK_PORTAL,AGB*_Candidate,AlertsOfInterest,FINK_PORTAL,Mi*_Candidate,0.00558659217877095
AlertsOfInterest,FINK_PORTAL,Pulsar,AlertsOfInterest,FINK_PORTAL,YSO_Candidate,0.00558659217877095
AlertsOfInterest,FINK_PORTAL,BYDraV*,AlertsOfInterest,FINK_PORTAL,EmLine*,0.00558659217877095
AlertsOfInterest,FINK_PORTAL,pulsV*SX,AlertsOfInterest,FEATURES,FC-23,0.005571159247431803
AlertsOfInterest,FINK_PORTAL,RfNeb,AlertsOfInterest,FINK_PORTAL,RRLyr,0.005571030640668524
AlertsOfInterest,FINK_PORTAL,RfNeb,AlertsOfInterest,FEATURES,FC-11,0.005571030640668524
AlertsOfInterest,FINK_PORTAL,BlueStraggler,AlertsOfInterest,FEATURES,FC-20,0.005571030640668524
AlertsOfInterest,FINK_PORTAL,RfNeb,AlertsOfInterest,FEATURES,FC-20,0.005571030640668524
AlertsOfInterest,FINK_PORTAL,BlueStraggler,AlertsOfInterest,FEATURES,FC-16,0.005571030640668524
AlertsOfInterest,FINK_PORTAL,RfNeb,AlertsOfInterest,FINK_PORTAL,RRLyrae,0.005571030640668524
AlertsOfInterest,FINK_PORTAL,PulsV*,AlertsOfInterest,FINK_PORTAL,gammaBurst,0.005555555555555556
AlertsOfInterest,FINK_PORTAL,LSB_G,AlertsOfInterest,FEATURES,FC-28,0.005555555555555556
AlertsOfInterest,FINK_PORTAL,gammaBurst,AlertsOfInterest,FINK_PORTAL,PulsV*,0.005555555555555556
AlertsOfInterest,FINK_PORTAL,Planet,AlertsOfInterest,FINK_PORTAL,RotV*alf2CVn,0.00554016620498615
AlertsOfInterest,FINK_PORTAL,TTau*,AlertsOfInterest,FINK_PORTAL,RotV*alf2CVn,0.00554016620498615
AlertsOfInterest,FINK_PORTAL,RotV*alf2CVn,AlertsOfInterest,FINK_PORTAL,RRLyr,0.00554016620498615
AlertsOfInterest,FINK_PORTAL,RotV*alf2CVn,AlertsOfInterest,FEATURES,FC-23,0.00554016620498615
AlertsOfInterest,FINK_PORTAL,Planet,AlertsOfInterest,FINK_PORTAL,TTau*,0.00554016620498615
AlertsOfInterest,FINK_PORTAL,RotV*alf2CVn,AlertsOfInterest,FINK_PORTAL,TTau*,0.00554016620498615
AlertsOfInterest,FINK_PORTAL,RotV*alf2CVn,AlertsOfInterest,FINK_PORTAL,Planet,0.00554016620498615
AlertsOfInterest,FINK_PORTAL,TTau*,AlertsOfInterest,FINK_PORTAL,Planet,0.00554016620498615
AlertsOfInterest,FINK_PORTAL,RotV*alf2CVn,AlertsOfInterest,FINK_PORTAL,YSO_Candidate,0.00554016620498615
AlertsOfInterest,FINK_PORTAL,RotV*alf2CVn,AlertsOfInterest,FINK_PORTAL,RRLyrae,0.00554016620498615
AlertsOfInterest,FINK_PORTAL,Radio,AlertsOfInterest,FINK_PORTAL,UV,0.005535055350553505
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FINK_PORTAL,GalNeb,0.005535055350553505
AlertsOfInterest,FINK_PORTAL,Radio,AlertsOfInterest,FINK_PORTAL,GalNeb,0.005535055350553505
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FINK_PORTAL,Low-Mass*,0.0055248618784530384
AlertsOfInterest,FINK_PORTAL,Erupt*RCrB,AlertsOfInterest,FINK_PORTAL,Candidate_LP*,0.0055248618784530384
AlertsOfInterest,FINK_PORTAL,Erupt*RCrB,AlertsOfInterest,FINK_PORTAL,LongPeriodV*,0.0055248618784530384
AlertsOfInterest,FINK_PORTAL,SB*,AlertsOfInterest,FINK_PORTAL,PN?_Candidate,0.0055147058823529415
AlertsOfInterest,FINK_PORTAL,post-AGB*,AlertsOfInterest,FINK_PORTAL,V*,0.005509641873278237
AlertsOfInterest,FINK_PORTAL,PulsV*,AlertsOfInterest,FINK_PORTAL,C*,0.005494505494505495
AlertsOfInterest,FINK_PORTAL,BClG,AlertsOfInterest,FINK_PORTAL,PulsV*RVTau,0.005494505494505495
AlertsOfInterest,FINK_PORTAL,BClG,AlertsOfInterest,FINK_PORTAL,RVTauV*,0.005494505494505495
AlertsOfInterest,FINK_PORTAL,SN candidate,AlertsOfInterest,FINK_PORTAL,gammaBurst,0.00546448087431694
AlertsOfInterest,FINK_PORTAL,SN*_Candidate,AlertsOfInterest,FINK_PORTAL,AGN,0.00546448087431694
AlertsOfInterest,FINK_PORTAL,BYDraV*,AlertsOfInterest,FINK_PORTAL,X,0.005452140756686787
AlertsOfInterest,FINK_PORTAL,BYDraV*,AlertsOfInterest,FEATURES,FC-20,0.005434782608695652
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FINK_PORTAL,OH/IR*,0.005434782608695652
